START_DATE*,START_DATE,START_TIME,END_DATE*,END_DATE,END_TIME,CATEGORY*,TIME Diff.,TIME Diff. (hours),START*,STOP*,MILES*,SPEED,PURPOSE*,,,,
14-06-2016,14-06-2016,05:27:00 PM,14-06-2016,14-06-2016,05:57:00 PM,Business,00:30:00,0.5,Downtown,Bay Farm Island,9.3,18.6,Errand/Supplies,,,,
15-06-2016,15-06-2016,01:46:00 AM,15-06-2016,15-06-2016,02:06:00 AM,Business,00:20:00,0.333333333,Kenner,New Orleans,12.4,37.2,Between Offices,,,,
15-06-2016,15-06-2016,03:26:00 PM,15-06-2016,15-06-2016,03:34:00 PM,Business,00:08:00,0.133333333,CBD,Lower Garden District,1.9,14.25,Between Offices,,,,
15-06-2016,15-06-2016,04:37:00 PM,15-06-2016,15-06-2016,05:02:00 PM,Business,00:25:00,0.416666667,Lower Garden District,Lakeview,6.4,15.36,Customer Visit,,,,
15-06-2016,15-06-2016,05:29:00 PM,15-06-2016,15-06-2016,05:49:00 PM,Personal,00:20:00,0.333333333,Lakeview,Storyville,5.5,16.5,,,,,
15-06-2016,15-06-2016,07:52:00 PM,15-06-2016,15-06-2016,07:58:00 PM,Business,00:06:00,0.1,Storyville,Faubourg Marigny,1.5,15,Meal/Entertain,,,,
16-06-2016,16-06-2016,01:36:00 PM,16-06-2016,16-06-2016,02:30:00 PM,Business,00:54:00,0.9,New Orleans,Metairie,14.5,16.11111111,,,,,
16-06-2016,16-06-2016,02:42:00 PM,16-06-2016,16-06-2016,02:46:00 PM,Business,00:04:00,0.066666667,Metairie,Kenner,2.7,40.5,,,,,
16-06-2016,16-06-2016,03:17:00 PM,16-06-2016,16-06-2016,03:41:00 PM,Business,00:24:00,0.4,Kenner,New Orleans,15,37.5,,,,,
16-06-2016,16-06-2016,07:39:00 PM,16-06-2016,16-06-2016,07:56:00 PM,Business,00:17:00,0.283333333,New Orleans,Kenner,12.9,45.52941176,,,,,
16-06-2016,16-06-2016,09:43:00 PM,16-06-2016,16-06-2016,09:56:00 PM,Business,00:13:00,0.216666667,Kenner,New Orleans,13.6,62.76923077,,,,,
17-06-2016,17-06-2016,04:11:00 PM,17-06-2016,17-06-2016,04:44:00 PM,Business,00:33:00,0.55,New Orleans,Kenner,12.2,22.18181818,,,,,
18-06-2016,18-06-2016,12:29:00 AM,18-06-2016,18-06-2016,12:51:00 AM,Business,00:22:00,0.366666667,Morrisville,Cary,8.7,23.72727273,,,,,
19-06-2016,19-06-2016,02:39:00 AM,19-06-2016,19-06-2016,02:50:00 AM,Business,00:11:00,0.183333333,Cary,Raleigh,6,32.72727273,,,,,
19-06-2016,19-06-2016,05:51:00 AM,19-06-2016,19-06-2016,06:00:00 AM,Business,00:09:00,0.15,Raleigh,Cary,5.9,39.33333333,,,,,
21-06-2016,21-06-2016,03:39:00 PM,21-06-2016,21-06-2016,04:08:00 PM,Business,00:29:00,0.483333333,Cary,Raleigh,19.3,39.93103448,,,,,
21-06-2016,21-06-2016,05:11:00 PM,21-06-2016,21-06-2016,06:02:00 PM,Business,00:51:00,0.85,Raleigh,Cary,16.6,19.52941176,Meal/Entertain,,,,
24-06-2016,24-06-2016,10:41:00 AM,24-06-2016,24-06-2016,10:57:00 AM,Business,00:16:00,0.266666667,Whitebridge,Waverly Place,7.1,26.625,Meal/Entertain,,,,
24-06-2016,24-06-2016,11:54:00 AM,24-06-2016,24-06-2016,12:01:00 PM,Business,00:07:00,0.116666667,Waverly Place,Macgregor Downs,2.1,18,Meal/Entertain,,,,
24-06-2016,24-06-2016,12:19:00 PM,24-06-2016,24-06-2016,12:37:00 PM,Business,00:18:00,0.3,Cary,Raleigh,8.6,28.66666667,Errand/Supplies,,,,
24-06-2016,24-06-2016,12:50:00 PM,24-06-2016,24-06-2016,01:12:00 PM,Business,00:22:00,0.366666667,Raleigh,Morrisville,9,24.54545455,Errand/Supplies,,,,
24-06-2016,24-06-2016,01:18:00 PM,24-06-2016,24-06-2016,01:27:00 PM,Business,00:09:00,0.15,Morrisville,Cary,3.1,20.66666667,Errand/Supplies,,,,
24-06-2016,24-06-2016,02:01:00 PM,24-06-2016,24-06-2016,02:20:00 PM,Business,00:19:00,0.316666667,Cary,Morrisville,8.4,26.52631579,Temporary Site,,,,
24-06-2016,24-06-2016,08:44:00 PM,24-06-2016,24-06-2016,09:02:00 PM,Business,00:18:00,0.3,Kenner,New Orleans,12.8,42.66666667,,,,,
25-06-2016,25-06-2016,09:03:00 AM,25-06-2016,25-06-2016,09:12:00 AM,Business,00:09:00,0.15,CBD,Bywater,4.5,30,,,,,
25-06-2016,25-06-2016,09:15:00 AM,25-06-2016,25-06-2016,10:08:00 AM,Business,00:53:00,0.883333333,New Orleans,Chalmette,11.8,13.35849057,Between Offices,,,,
25-06-2016,25-06-2016,10:18:00 AM,25-06-2016,25-06-2016,10:25:00 AM,Business,00:07:00,0.116666667,Chalmette,Arabi,1.1,9.428571429,Errand/Supplies,,,,
25-06-2016,25-06-2016,10:50:00 AM,25-06-2016,25-06-2016,11:18:00 AM,Business,00:28:00,0.466666667,Arabi,Metairie,17,36.42857143,Meal/Entertain,,,,
25-06-2016,25-06-2016,11:25:00 AM,25-06-2016,25-06-2016,11:34:00 AM,Business,00:09:00,0.15,Pontchartrain Shores,Pontchartrain Shores,1.7,11.33333333,Meeting,,,,
25-06-2016,25-06-2016,11:53:00 AM,25-06-2016,25-06-2016,01:21:00 PM,Business,01:28:00,1.466666667,Metairie,New Orleans,15.5,10.56818182,Meeting,,,,
25-06-2016,25-06-2016,07:47:00 PM,25-06-2016,25-06-2016,07:58:00 PM,Business,00:11:00,0.183333333,Storyville,Marigny,1.6,8.727272727,,,,,
25-06-2016,25-06-2016,11:19:00 PM,25-06-2016,25-06-2016,11:26:00 PM,Business,00:07:00,0.116666667,Marigny,Storyville,1.5,12.85714286,,,,,
26-06-2016,26-06-2016,05:43:00 PM,26-06-2016,26-06-2016,06:18:00 PM,Business,00:35:00,0.583333333,New Orleans,Kenner,12.6,21.6,Meeting,,,,
26-06-2016,26-06-2016,06:45:00 PM,26-06-2016,26-06-2016,07:12:00 PM,Business,00:27:00,0.45,Pontchartrain Shores,Pontchartrain Shores,4.8,10.66666667,,,,,
26-06-2016,26-06-2016,07:41:00 PM,26-06-2016,26-06-2016,07:50:00 PM,Business,00:09:00,0.15,Kenner,Kenner,2.2,14.66666667,,,,,
26-06-2016,26-06-2016,09:14:00 PM,26-06-2016,26-06-2016,09:42:00 PM,Business,00:28:00,0.466666667,Kenner,New Orleans,13,27.85714286,,,,,
27-06-2016,27-06-2016,07:37:00 AM,27-06-2016,27-06-2016,08:48:00 AM,Business,01:11:00,1.183333333,New Orleans,Covington,46.9,39.63380282,,,,,
27-06-2016,27-06-2016,08:51:00 AM,27-06-2016,27-06-2016,09:00:00 AM,Business,00:09:00,0.15,Covington,Covington,2.5,16.66666667,,,,,
27-06-2016,27-06-2016,09:05:00 AM,27-06-2016,27-06-2016,09:33:00 AM,Business,00:28:00,0.466666667,Covington,Covington,8.6,18.42857143,,,,,
27-06-2016,27-06-2016,09:43:00 AM,27-06-2016,27-06-2016,10:08:00 AM,Business,00:25:00,0.416666667,Covington,Covington,5.2,12.48,,,,,
27-06-2016,27-06-2016,10:22:00 AM,27-06-2016,27-06-2016,10:39:00 AM,Business,00:17:00,0.283333333,Covington,Covington,7.6,26.82352941,,,,,
27-06-2016,27-06-2016,10:51:00 AM,27-06-2016,27-06-2016,10:58:00 AM,Business,00:07:00,0.116666667,Covington,Covington,1.8,15.42857143,,,,,
27-06-2016,27-06-2016,11:06:00 AM,27-06-2016,27-06-2016,11:24:00 AM,Business,00:18:00,0.3,Covington,Mandeville,4.7,15.66666667,,,,,
27-06-2016,27-06-2016,11:30:00 AM,27-06-2016,27-06-2016,11:42:00 AM,Business,00:12:00,0.2,Mandeville,Mandeville,2.8,14,,,,,
27-06-2016,27-06-2016,12:22:00 PM,27-06-2016,27-06-2016,01:02:00 PM,Business,00:40:00,0.666666667,Mandeville,Metairie,30,45,,,,,
27-06-2016,27-06-2016,01:56:00 PM,27-06-2016,27-06-2016,02:05:00 PM,Business,00:09:00,0.15,Metairie,Kenner,4.4,29.33333333,,,,,
27-06-2016,27-06-2016,09:09:00 PM,27-06-2016,27-06-2016,09:19:00 PM,Business,00:10:00,0.166666667,Jamestown Court,Jamestown Court,1,6,,,,,
28-06-2016,28-06-2016,12:48:00 AM,28-06-2016,28-06-2016,01:05:00 AM,Business,00:17:00,0.283333333,Morrisville,Cary,8.2,28.94117647,Customer Visit,,,,
28-06-2016,28-06-2016,08:13:00 PM,28-06-2016,28-06-2016,08:33:00 PM,Business,00:20:00,0.333333333,Cary,Durham,10.4,31.2,Meeting,,,,
28-06-2016,28-06-2016,11:34:00 PM,28-06-2016,28-06-2016,11:59:00 PM,Business,00:25:00,0.416666667,Durham,Cary,9.9,23.76,Meeting,,,,
28-06-2016,28-06-2016,11:34:00 PM,28-06-2016,28-06-2016,11:59:00 PM,Business,00:25:00,0.416666667,Durham,Cary,9.9,23.76,Meeting,,,,
29-06-2016,29-06-2016,08:56:00 AM,29-06-2016,29-06-2016,09:24:00 AM,Business,00:28:00,0.466666667,Cary,Morrisville,7.3,15.64285714,,,,,
29-06-2016,29-06-2016,10:22:00 AM,29-06-2016,29-06-2016,10:38:00 AM,Business,00:16:00,0.266666667,Morrisville,Cary,7.4,27.75,,,,,
29-06-2016,29-06-2016,11:49:00 AM,29-06-2016,29-06-2016,11:51:00 AM,Business,00:02:00,0.033333333,Whitebridge,Westpark Place,1.6,48,,,,,
29-06-2016,29-06-2016,12:11:00 PM,29-06-2016,29-06-2016,12:16:00 PM,Business,00:05:00,0.083333333,Westpark Place,Whitebridge,1.8,21.6,,,,,
29-06-2016,29-06-2016,08:11:00 PM,29-06-2016,29-06-2016,08:29:00 PM,Business,00:18:00,0.3,Cary,Durham,10.4,34.66666667,Meeting,,,,
29-06-2016,29-06-2016,11:38:00 PM,30-06-2016,30-06-2016,12:00:00 AM,Business,00:22:00,0.366666667,Durham,Cary,9.9,27,Meeting,,,,
30-06-2016,30-06-2016,08:09:00 PM,30-06-2016,30-06-2016,08:26:00 PM,Business,00:17:00,0.283333333,Cary,Durham,9.9,34.94117647,Meeting,,,,
07-01-2016 00:00,07-01-2016,12:00:00 AM,07-01-2016 00:25,07-01-2016,12:25:00 AM,Business,00:25:00,0.416666667,Durham,Cary,9.9,23.76,Meeting,,,,
07-01-2016 09:34,07-01-2016,09:34:00 AM,07-01-2016 09:57,07-01-2016,09:57:00 AM,Business,00:23:00,0.383333333,Cary,Raleigh,13.3,34.69565217,Meeting,,,,
07-01-2016 12:36,07-01-2016,12:36:00 PM,07-01-2016 13:00,07-01-2016,01:00:00 PM,Business,00:24:00,0.4,Raleigh,Cary,11.3,28.25,Meeting,,,,
07-01-2016 20:06,07-01-2016,08:06:00 PM,07-01-2016 20:24,07-01-2016,08:24:00 PM,Business,00:18:00,0.3,Cary,Durham,10.5,35,Meeting,,,,
07-01-2016 23:48,07-01-2016,11:48:00 PM,07-02-2016 00:09,07-02-2016,12:09:00 AM,Business,00:21:00,0.35,Durham,Cary,9.9,28.28571429,Meeting,,,,
07-02-2016 20:18,07-02-2016,08:18:00 PM,07-02-2016 20:36,07-02-2016,08:36:00 PM,Business,00:18:00,0.3,Cary,Durham,10.1,33.66666667,Meeting,,,,
07-02-2016 23:48,07-02-2016,11:48:00 PM,07-03-2016 00:12,07-03-2016,12:12:00 AM,Business,00:24:00,0.4,Durham,Cary,9.9,24.75,Meeting,,,,
07-03-2016 00:28,07-03-2016,12:28:00 AM,07-03-2016 00:38,07-03-2016,12:38:00 AM,Business,00:10:00,0.166666667,Cary,Morrisville,3.1,18.6,Errand/Supplies,,,,
07-03-2016 03:02,07-03-2016,03:02:00 AM,07-03-2016 03:08,07-03-2016,03:08:00 AM,Business,00:06:00,0.1,Morrisville,Cary,3.1,31,Errand/Supplies,,,,
07-03-2016 20:00,07-03-2016,08:00:00 PM,07-03-2016 20:18,07-03-2016,08:18:00 PM,Business,00:18:00,0.3,Cary,Durham,9.9,33,Meeting,,,,
07-04-2016 00:32,07-04-2016,12:32:00 AM,07-04-2016 00:47,07-04-2016,12:47:00 AM,Business,00:15:00,0.25,Durham,Cary,9.9,39.6,Meeting,,,,
07-04-2016 17:31,07-04-2016,05:31:00 PM,07-04-2016 17:49,07-04-2016,05:49:00 PM,Business,00:18:00,0.3,Whitebridge,Summerwinds,8.8,29.33333333,Meeting,,,,
07-04-2016 18:23,07-04-2016,06:23:00 PM,07-04-2016 18:49,07-04-2016,06:49:00 PM,Business,00:26:00,0.433333333,Summerwinds,Whitebridge,8.7,20.07692308,Temporary Site,,,,
07-04-2016 20:00,07-04-2016,08:00:00 PM,07-04-2016 20:17,07-04-2016,08:17:00 PM,Business,00:17:00,0.283333333,Cary,Durham,11.8,41.64705882,Meeting,,,,
07-05-2016 00:00,07-05-2016,12:00:00 AM,07-05-2016 00:05,07-05-2016,12:05:00 AM,Business,00:05:00,0.083333333,Parkwood,Parkwood,1.2,14.4,Errand/Supplies,,,,
07-05-2016 00:08,07-05-2016,12:08:00 AM,07-05-2016 00:28,07-05-2016,12:28:00 AM,Business,00:20:00,0.333333333,Durham,Cary,9.9,29.7,Meeting,,,,
07-05-2016 16:48,07-05-2016,04:48:00 PM,07-05-2016 16:52,07-05-2016,04:52:00 PM,Business,00:04:00,0.066666667,Whitebridge,Whitebridge,0.6,9,Errand/Supplies,,,,
07-05-2016 20:06,07-05-2016,08:06:00 PM,07-05-2016 20:26,07-05-2016,08:26:00 PM,Business,00:20:00,0.333333333,Cary,Durham,9.9,29.7,,,,,
07-05-2016 22:41,07-05-2016,10:41:00 PM,07-05-2016 23:02,07-05-2016,11:02:00 PM,Business,00:21:00,0.35,Durham,Morrisville,8.6,24.57142857,,,,,
07-06-2016 00:33,07-06-2016,12:33:00 AM,07-06-2016 00:53,07-06-2016,12:53:00 AM,Business,00:20:00,0.333333333,Morrisville,Cary,6.3,18.9,Meal/Entertain,,,,
07-06-2016 09:06,07-06-2016,09:06:00 AM,07-06-2016 09:25,07-06-2016,09:25:00 AM,Business,00:19:00,0.316666667,Cary,Durham,9.9,31.26315789,Meeting,,,,
07-06-2016 12:48,07-06-2016,12:48:00 PM,07-06-2016 13:08,07-06-2016,01:08:00 PM,Business,00:20:00,0.333333333,Durham,Cary,9.9,29.7,,,,,
07-06-2016 20:04,07-06-2016,08:04:00 PM,07-06-2016 20:14,07-06-2016,08:14:00 PM,Business,00:10:00,0.166666667,Cary,Morrisville,3.3,19.8,Meal/Entertain,,,,
07-06-2016 23:46,07-06-2016,11:46:00 PM,07-06-2016 23:59,07-06-2016,11:59:00 PM,Business,00:13:00,0.216666667,Morrisville,Cary,3.1,14.30769231,Customer Visit,,,,
07-07-2016 08:22,07-07-2016,08:22:00 AM,07-07-2016 08:50,07-07-2016,08:50:00 AM,Business,00:28:00,0.466666667,Cary,Morrisville,7.9,16.92857143,Temporary Site,,,,
07-07-2016 10:27,07-07-2016,10:27:00 AM,07-07-2016 10:33,07-07-2016,10:33:00 AM,Business,00:06:00,0.1,Morrisville,Cary,8.9,89,,,,,
07-07-2016 12:59,07-07-2016,12:59:00 PM,07-07-2016 13:35,07-07-2016,01:35:00 PM,Business,00:36:00,0.6,Kenner,New Orleans,12.8,21.33333333,,,,,
07-08-2016 09:50,07-08-2016,09:50:00 AM,07-08-2016 10:13,07-08-2016,10:13:00 AM,Business,00:23:00,0.383333333,CBD,Pontchartrain Beach,7.7,20.08695652,,,,,
07-08-2016 10:51,07-08-2016,10:51:00 AM,07-08-2016 11:12,07-08-2016,11:12:00 AM,Business,00:21:00,0.35,Pontchartrain Beach,CBD,7,20,,,,,
07-08-2016 13:48,07-08-2016,01:48:00 PM,07-08-2016 14:11,07-08-2016,02:11:00 PM,Business,00:23:00,0.383333333,New Orleans,Metairie,12.5,32.60869565,,,,,
07-08-2016 17:11,07-08-2016,05:11:00 PM,07-08-2016 17:30,07-08-2016,05:30:00 PM,Business,00:19:00,0.316666667,Kenner,New Orleans,13.2,41.68421053,,,,,
07-09-2016 09:03,07-09-2016,09:03:00 AM,07-09-2016 09:46,07-09-2016,09:46:00 AM,Business,00:43:00,0.716666667,New Orleans,Kenner,13,18.13953488,,,,,
07-09-2016 09:52,07-09-2016,09:52:00 AM,07-09-2016 10:06,07-09-2016,10:06:00 AM,Business,00:14:00,0.233333333,Kenner,Metairie,4.9,21,,,,,
07-09-2016 10:15,07-09-2016,10:15:00 AM,07-09-2016 10:33,07-09-2016,10:33:00 AM,Business,00:18:00,0.3,Metairie,New Orleans,8.5,28.33333333,,,,,
07-10-2016 14:10,07-10-2016,02:10:00 PM,07-10-2016 14:17,07-10-2016,02:17:00 PM,Business,00:07:00,0.116666667,CBD,St Thomas,1.3,11.14285714,,,,,
07-10-2016 16:04,07-10-2016,04:04:00 PM,07-10-2016 16:15,07-10-2016,04:15:00 PM,Business,00:11:00,0.183333333,St Thomas,CBD,1.8,9.818181818,,,,,
07-10-2016 18:05,07-10-2016,06:05:00 PM,07-10-2016 18:21,07-10-2016,06:21:00 PM,Business,00:16:00,0.266666667,New Orleans,Kenner,13.6,51,,,,,
07-10-2016 19:51,07-10-2016,07:51:00 PM,07-10-2016 20:08,07-10-2016,08:08:00 PM,Business,00:17:00,0.283333333,Kenner,New Orleans,13.4,47.29411765,,,,,
07-12-2016 16:10,07-12-2016,04:10:00 PM,07-12-2016 16:45,07-12-2016,04:45:00 PM,Business,00:35:00,0.583333333,New Orleans,Kenner,12.3,21.08571429,,,,,
07-12-2016 19:21,07-12-2016,07:21:00 PM,07-12-2016 19:26,07-12-2016,07:26:00 PM,Personal,00:05:00,0.083333333,Kenner,Kenner,1.4,16.8,,,,,
07-12-2016 23:47,07-12-2016,11:47:00 PM,13-07-2016,13-07-2016,12:11:00 AM,Personal,00:24:00,0.4,Morrisville,Cary,8.7,21.75,,,,,
13-07-2016,13-07-2016,12:39:00 PM,13-07-2016,13-07-2016,01:20:00 PM,Personal,00:41:00,0.683333333,Cary,Morrisville,23.5,34.3902439,,,,,
13-07-2016,13-07-2016,01:25:00 PM,13-07-2016,13-07-2016,01:39:00 PM,Personal,00:14:00,0.233333333,Morrisville,Morrisville,2.2,9.428571429,,,,,
13-07-2016,13-07-2016,01:42:00 PM,13-07-2016,13-07-2016,01:54:00 PM,Personal,00:12:00,0.2,Morrisville,Cary,4.4,22,,,,,
14-07-2016,14-07-2016,03:51:00 PM,14-07-2016,14-07-2016,03:59:00 PM,Personal,00:08:00,0.133333333,Cary,Morrisville,3.3,24.75,,,,,
14-07-2016,14-07-2016,04:03:00 PM,14-07-2016,14-07-2016,04:34:00 PM,Business,00:31:00,0.516666667,Morrisville,Morrisville,11.8,22.83870968,Errand/Supplies,,,,
14-07-2016,14-07-2016,04:39:00 PM,14-07-2016,14-07-2016,08:05:00 PM,Business,03:26:00,3.433333333,Morrisville,Banner Elk,195.3,56.88349515,,,,,
15-07-2016,15-07-2016,11:32:00 AM,15-07-2016,15-07-2016,11:53:00 AM,Personal,00:21:00,0.35,Banner Elk,Banner Elk,8.3,23.71428571,,,,,
15-07-2016,15-07-2016,12:09:00 PM,15-07-2016,15-07-2016,12:19:00 PM,Personal,00:10:00,0.166666667,Banner Elk,Banner Elk,3.2,19.2,,,,,
15-07-2016,15-07-2016,12:35:00 PM,15-07-2016,15-07-2016,01:15:00 PM,Personal,00:40:00,0.666666667,Banner Elk,Elk Park,22.4,33.6,,,,,
15-07-2016,15-07-2016,03:03:00 PM,15-07-2016,15-07-2016,03:33:00 PM,Personal,00:30:00,0.5,Elk Park,Banner Elk,12.2,24.4,,,,,
15-07-2016,15-07-2016,03:40:00 PM,15-07-2016,15-07-2016,03:52:00 PM,Personal,00:12:00,0.2,Banner Elk,Banner Elk,4.5,22.5,,,,,
16-07-2016,16-07-2016,01:14:00 PM,16-07-2016,16-07-2016,02:10:00 PM,Personal,00:56:00,0.933333333,Banner Elk,Newland,28.1,30.10714286,,,,,
16-07-2016,16-07-2016,02:14:00 PM,16-07-2016,16-07-2016,02:30:00 PM,Personal,00:16:00,0.266666667,Newland,Newland,3.8,14.25,,,,,
16-07-2016,16-07-2016,03:29:00 PM,16-07-2016,16-07-2016,04:57:00 PM,Personal,01:28:00,1.466666667,Newland,Boone,41.9,28.56818182,,,,,
16-07-2016,16-07-2016,07:42:00 PM,16-07-2016,16-07-2016,08:35:00 PM,Personal,00:53:00,0.883333333,Boone,Banner Elk,23.8,26.94339623,,,,,
16-07-2016,16-07-2016,09:45:00 PM,16-07-2016,16-07-2016,10:18:00 PM,Personal,00:33:00,0.55,Banner Elk,Banner Elk,13,23.63636364,,,,,
16-07-2016,16-07-2016,10:50:00 PM,16-07-2016,16-07-2016,11:03:00 PM,Business,00:13:00,0.216666667,Banner Elk,Banner Elk,4.4,20.30769231,Errand/Supplies,,,,
17-07-2016,17-07-2016,11:23:00 AM,17-07-2016,17-07-2016,11:50:00 AM,Personal,00:27:00,0.45,Banner Elk,Boone,15.1,33.55555556,Charity ($),,,,
17-07-2016,17-07-2016,12:20:00 PM,17-07-2016,17-07-2016,03:25:00 PM,Personal,03:05:00,3.083333333,Boone,Cary,180.2,58.44324324,Commute,,,,
18-07-2016,18-07-2016,10:37:00 AM,18-07-2016,18-07-2016,10:49:00 AM,Personal,00:12:00,0.2,Cary,Morrisville,4.1,20.5,Moving,,,,
18-07-2016,18-07-2016,10:54:00 AM,18-07-2016,18-07-2016,11:15:00 AM,Personal,00:21:00,0.35,Morrisville,Cary,6.1,17.42857143,Moving,,,,
18-07-2016,18-07-2016,11:25:00 AM,18-07-2016,18-07-2016,11:36:00 AM,Personal,00:11:00,0.183333333,Northwoods,Preston,3.3,18,Moving,,,,
18-07-2016,18-07-2016,11:40:00 AM,18-07-2016,18-07-2016,11:56:00 AM,Personal,00:16:00,0.266666667,Preston,Whitebridge,4.7,17.625,Moving,,,,
18-07-2016,18-07-2016,05:12:00 PM,18-07-2016,18-07-2016,05:33:00 PM,Business,00:21:00,0.35,Cary,Apex,7.2,20.57142857,Meeting,,,,
18-07-2016,18-07-2016,06:32:00 PM,18-07-2016,18-07-2016,06:47:00 PM,Business,00:15:00,0.25,Apex,Cary,5.5,22,Meal/Entertain,,,,
18-07-2016,18-07-2016,07:07:00 PM,18-07-2016,18-07-2016,07:14:00 PM,Business,00:07:00,0.116666667,Cary,Morrisville,3.3,28.28571429,Meal/Entertain,,,,
18-07-2016,18-07-2016,08:28:00 PM,18-07-2016,18-07-2016,08:32:00 PM,Business,00:04:00,0.066666667,Hazelwood,Weston,0.9,13.5,Errand/Supplies,,,,
18-07-2016,18-07-2016,09:11:00 PM,18-07-2016,18-07-2016,09:19:00 PM,Business,00:08:00,0.133333333,Morrisville,Cary,3.8,28.5,Meal/Entertain,,,,
19-07-2016,19-07-2016,10:35:00 AM,19-07-2016,19-07-2016,10:51:00 AM,Business,00:16:00,0.266666667,Whitebridge,Stonewater,6.4,24,Customer Visit,,,,
19-07-2016,19-07-2016,10:56:00 AM,19-07-2016,19-07-2016,11:11:00 AM,Business,00:15:00,0.25,Stonewater,Lexington Park at Amberly,3,12,Meeting,,,,
19-07-2016,19-07-2016,11:30:00 AM,19-07-2016,19-07-2016,12:00:00 PM,Business,00:30:00,0.5,Lexington Park at Amberly,Whitebridge,8.7,17.4,Meal/Entertain,,,,
19-07-2016,19-07-2016,05:14:00 PM,19-07-2016,19-07-2016,05:24:00 PM,Business,00:10:00,0.166666667,Whitebridge,Chessington,3.9,23.4,Errand/Supplies,,,,
19-07-2016,19-07-2016,05:50:00 PM,19-07-2016,19-07-2016,06:08:00 PM,Personal,00:18:00,0.3,Chessington,Whitebridge,4.8,16,,,,,
20-07-2016,20-07-2016,05:12:00 PM,20-07-2016,20-07-2016,05:24:00 PM,Personal,00:12:00,0.2,Whitebridge,Edgehill Farms,2.8,14,,,,,
20-07-2016,20-07-2016,05:50:00 PM,20-07-2016,20-07-2016,05:57:00 PM,Personal,00:07:00,0.116666667,Edgehill Farms,Preston,1.4,12,,,,,
20-07-2016,20-07-2016,06:16:00 PM,20-07-2016,20-07-2016,06:20:00 PM,Personal,00:04:00,0.066666667,Preston,Whitebridge,1.4,21,,,,,
21-07-2016,21-07-2016,05:17:00 PM,21-07-2016,21-07-2016,05:23:00 PM,Business,00:06:00,0.1,Whitebridge,Edgehill Farms,2.7,27,,,,,
21-07-2016,21-07-2016,05:42:00 PM,21-07-2016,21-07-2016,05:51:00 PM,Business,00:09:00,0.15,Edgehill Farms,Burtrose,2.3,15.33333333,,,,,
21-07-2016,21-07-2016,06:27:00 PM,21-07-2016,21-07-2016,06:42:00 PM,Business,00:15:00,0.25,Cary,Morrisville,3.7,14.8,,,,,
21-07-2016,21-07-2016,07:30:00 PM,21-07-2016,21-07-2016,07:39:00 PM,Business,00:09:00,0.15,Morrisville,Cary,2.9,19.33333333,,,,,
22-07-2016,22-07-2016,10:42:00 AM,22-07-2016,22-07-2016,10:53:00 AM,Business,00:11:00,0.183333333,Cary,Morrisville,3.8,20.72727273,,,,,
22-07-2016,22-07-2016,11:11:00 AM,22-07-2016,22-07-2016,11:25:00 AM,Business,00:14:00,0.233333333,Morrisville,Cary,5.1,21.85714286,,,,,
22-07-2016,22-07-2016,11:37:00 AM,22-07-2016,22-07-2016,12:00:00 PM,Business,00:23:00,0.383333333,Hazelwood,Lexington Park at Amberly,9.1,23.73913043,,,,,
22-07-2016,22-07-2016,12:14:00 PM,22-07-2016,22-07-2016,12:31:00 PM,Business,00:17:00,0.283333333,Cary,Durham,8,28.23529412,,,,,
22-07-2016,22-07-2016,01:21:00 PM,22-07-2016,22-07-2016,01:42:00 PM,Business,00:21:00,0.35,Durham,Cary,9.9,28.28571429,Meeting,,,,
22-07-2016,22-07-2016,02:27:00 PM,22-07-2016,22-07-2016,02:43:00 PM,Business,00:16:00,0.266666667,Cary,Morrisville,6.1,22.875,Meal/Entertain,,,,
22-07-2016,22-07-2016,03:49:00 PM,22-07-2016,22-07-2016,04:22:00 PM,Business,00:33:00,0.55,Morrisville,Cary,12.2,22.18181818,,,,,
22-07-2016,22-07-2016,06:33:00 PM,22-07-2016,22-07-2016,06:51:00 PM,Business,00:18:00,0.3,Wayne Ridge,Whitebridge,8,26.66666667,,,,,
23-07-2016,23-07-2016,02:27:00 PM,23-07-2016,23-07-2016,02:44:00 PM,Business,00:17:00,0.283333333,Cary,Morrisville,4,14.11764706,,,,,
23-07-2016,23-07-2016,02:48:00 PM,23-07-2016,23-07-2016,03:12:00 PM,Business,00:24:00,0.4,Morrisville,Cary,9.5,23.75,,,,,
23-07-2016,23-07-2016,03:15:00 PM,23-07-2016,23-07-2016,03:27:00 PM,Business,00:12:00,0.2,Cary,Morrisville,3,15,,,,,
23-07-2016,23-07-2016,03:50:00 PM,23-07-2016,23-07-2016,04:10:00 PM,Business,00:20:00,0.333333333,Morrisville,Cary,6.3,18.9,,,,,
23-07-2016,23-07-2016,08:17:00 PM,23-07-2016,23-07-2016,08:33:00 PM,Business,00:16:00,0.266666667,Cary,Durham,10.4,39,Meeting,,,,
23-07-2016,23-07-2016,11:18:00 PM,23-07-2016,23-07-2016,11:43:00 PM,Business,00:25:00,0.416666667,Durham,Cary,9.9,23.76,Meeting,,,,
25-07-2016,25-07-2016,10:35:00 AM,25-07-2016,25-07-2016,10:41:00 AM,Business,00:06:00,0.1,Whitebridge,Parkway,1.5,15,,,,,
25-07-2016,25-07-2016,10:47:00 AM,25-07-2016,25-07-2016,10:58:00 AM,Business,00:11:00,0.183333333,Cary,Morrisville,4.9,26.72727273,,,,,
